timestamp,open,high,low,close,volume
2025-01-01 04:00:00,3355.19,3356.63,3339.59,3341.14,4791.67584
2025-01-01 05:00:00,3341.14,3351.57,3340.02,3345.4,4065.60749
2025-01-01 06:00:00,3345.4,3348.0,3336.88,3346.61,5907.83281
2025-01-01 07:00:00,3346.61,3349.39,3339.37,3346.91,3999.89315
2025-01-01 08:00:00,3346.91,3348.84,3331.69,3337.01,6996.87163
2025-01-01 09:00:00,3337.01,3341.0,3314.14,3334.55,8648.6442
2025-01-01 10:00:00,3334.55,3338.83,3325.7,3326.69,5296.73562
2025-01-01 11:00:00,3326.69,3348.36,3323.71,3341.01,5782.19841
2025-01-01 12:00:00,3341.01,3352.32,3338.57,3347.46,8853.24725
2025-01-01 13:00:00,3347.46,3353.5,3332.51,3343.36,9510.87307
2025-01-01 14:00:00,3343.36,3359.37,3328.21,3345.86,9957.81935
2025-01-01 15:00:00,3345.86,3355.47,3333.41,3352.91,6475.95652
2025-01-01 16:00:00,3352.91,3357.19,3332.26,3338.69,5967.14655
2025-01-01 17:00:00,3338.69,3344.79,3323.23,3343.71,6658.27827
2025-01-01 18:00:00,3343.71,3352.0,3333.26,3348.57,7059.71732
2025-01-01 19:00:00,3348.57,3364.15,3338.41,3356.56,9486.64914
2025-01-01 20:00:00,3356.56,3362.6,3352.0,3360.4,6331.16989
2025-01-01 21:00:00,3360.4,3371.4,3353.76,3368.38,6662.1841
2025-01-01 22:00:00,3368.38,3374.42,3358.99,3361.63,5335.6331
2025-01-01 23:00:00,3361.63,3366.8,3352.72,3360.38,6452.10365
2025-01-02 00:00:00,3360.38,3400.0,3354.51,3389.92,13397.31318
2025-01-02 01:00:00,3389.92,3405.53,3378.54,3383.92,9141.91865
2025-01-02 02:00:00,3383.92,3398.5,3378.0,3398.5,7254.41064
2025-01-02 03:00:00,3398.5,3402.0,3387.23,3388.55,6206.09315
2025-01-02 04:00:00,3388.55,3427.5,3388.0,3417.69,7223.7774
2025-01-02 05:00:00,3417.69,3419.14,3404.8,3412.39,4035.06445
2025-01-02 06:00:00,3412.39,3415.69,3402.12,3410.38,2778.06789
2025-01-02 07:00:00,3410.38,3422.0,3408.79,3420.06,3712.26521
2025-01-02 08:00:00,3420.06,3442.57,3414.21,3437.92,5770.82327
2025-01-02 09:00:00,3437.92,3469.99,3434.4,3467.94,6931.00053
2025-01-02 10:00:00,3467.94,3476.0,3457.99,3468.81,6392.04165
2025-01-02 11:00:00,3468.81,3475.0,3457.49,3471.19,5999.6552
2025-01-02 12:00:00,3471.19,3481.14,3465.93,3480.47,5518.00755
2025-01-02 13:00:00,3480.47,3484.37,3460.35,3465.86,6187.5054
2025-01-02 14:00:00,3465.86,3508.78,3440.6,3495.37,14392.28092
2025-01-02 15:00:00,3495.37,3496.02,3456.52,3463.51,8405.88633
2025-01-02 16:00:00,3463.51,3490.0,3448.91,3469.53,6660.46421
2025-01-02 17:00:00,3469.53,3478.95,3429.99,3450.41,6414.0968
2025-01-02 18:00:00,3450.41,3465.53,3440.2,3465.23,6468.3874
2025-01-02 19:00:00,3465.23,3474.68,3459.14,3463.0,5471.21322
2025-01-02 20:00:00,3463.0,3475.28,3452.04,3453.0,4212.02705
2025-01-02 21:00:00,3453.0,3455.93,3443.01,3454.2,5349.64818
2025-01-02 22:00:00,3454.2,3454.2,3422.18,3440.61,4903.80785
2025-01-02 23:00:00,3440.61,3457.0,3437.49,3455.68,6375.00879
2025-01-03 00:00:00,3455.68,3466.54,3446.75,3449.21,3954.79421
2025-01-03 01:00:00,3449.21,3465.44,3443.26,3464.76,4998.83741
2025-01-03 02:00:00,3464.76,3477.04,3457.04,3458.2,5505.76774
2025-01-03 03:00:00,3458.2,3472.89,3456.02,3470.08,4279.26161
2025-01-03 04:00:00,3470.08,3470.95,3456.0,3458.39,3914.715
2025-01-03 05:00:00,3458.39,3460.51,3444.81,3455.98,5146.57445
2025-01-03 06:00:00,3455.98,3461.51,3442.0,3442.59,4548.70277
2025-01-03 07:00:00,3442.59,3444.4,3432.44,3433.27,6507.93693
2025-01-03 08:00:00,3433.27,3442.51,3423.44,3430.21,8708.4874
2025-01-03 09:00:00,3430.21,3450.85,3429.11,3443.63,7721.90969
2025-01-03 10:00:00,3443.63,3452.01,3438.59,3446.0,6102.22559
2025-01-03 11:00:00,3446.0,3468.0,3446.0,3465.61,7735.91362
2025-01-03 12:00:00,3465.61,3476.53,3461.34,3464.09,8332.93127
2025-01-03 13:00:00,3464.09,3497.47,3463.51,3481.86,11279.86781
2025-01-03 14:00:00,3481.86,3536.64,3481.61,3526.86,13690.66117
2025-01-03 15:00:00,3526.86,3575.48,3520.08,3565.13,14288.76999
2025-01-03 16:00:00,3565.13,3598.42,3565.13,3584.28,12942.97039
2025-01-03 17:00:00,3584.28,3593.45,3573.59,3575.47,6883.83218
2025-01-03 18:00:00,3575.47,3617.51,3574.07,3605.6,8558.05142
2025-01-03 19:00:00,3605.6,3630.0,3602.61,3622.82,8354.36575
2025-01-03 20:00:00,3622.82,3623.21,3600.0,3600.71,7028.6813
2025-01-03 21:00:00,3600.71,3616.68,3595.02,3614.38,5516.13857
2025-01-03 22:00:00,3614.38,3624.24,3610.21,3616.19,3348.28898
2025-01-03 23:00:00,3616.19,3617.72,3604.63,3609.0,4401.70018
2025-01-04 00:00:00,3609.0,3620.78,3601.81,3602.42,4476.44169
2025-01-04 01:00:00,3602.42,3604.11,3582.44,3596.27,4998.77475
2025-01-04 02:00:00,3596.27,3600.0,3582.86,3596.39,3916.41459
2025-01-04 03:00:00,3596.39,3600.42,3591.0,3597.98,3793.64235
2025-01-04 04:00:00,3597.98,3597.98,3584.16,3591.47,3291.39046
2025-01-04 05:00:00,3591.47,3597.01,3586.71,3596.66,2721.30632
2025-01-04 06:00:00,3596.66,3607.13,3595.2,3600.61,3668.56741
2025-01-04 07:00:00,3600.61,3609.81,3593.2,3594.04,3769.19575
2025-01-04 08:00:00,3594.04,3603.62,3584.99,3585.01,4970.89571
2025-01-04 09:00:00,3585.01,3595.52,3583.86,3589.56,4199.8869
2025-01-04 10:00:00,3589.56,3592.58,3572.73,3588.08,4035.59215
2025-01-04 11:00:00,3588.08,3605.1,3585.0,3602.0,3919.48065
2025-01-04 12:00:00,3602.0,3644.38,3600.62,3635.52,7390.70127
2025-01-04 13:00:00,3635.52,3649.66,3627.19,3643.99,5515.60503
2025-01-04 14:00:00,3643.99,3647.02,3633.11,3636.99,4880.20989
2025-01-04 15:00:00,3636.99,3662.88,3592.21,3607.82,10825.30469
2025-01-04 16:00:00,3607.82,3628.23,3601.61,3622.08,6993.71913
2025-01-04 17:00:00,3622.08,3634.11,3620.01,3633.31,5717.33652
2025-01-04 18:00:00,3633.31,3644.54,3619.61,3626.74,4011.63021
2025-01-04 19:00:00,3626.74,3638.81,3624.25,3631.13,4047.55458
2025-01-04 20:00:00,3631.13,3668.0,3631.13,3660.5,5301.8407
2025-01-04 21:00:00,3660.5,3671.16,3654.86,3658.11,4668.66547
2025-01-04 22:00:00,3658.11,3662.92,3646.62,3660.09,3054.1222
2025-01-04 23:00:00,3660.09,3665.75,3651.12,3656.87,3426.94291
2025-01-05 00:00:00,3656.87,3675.24,3648.32,3650.11,3873.67996
2025-01-05 01:00:00,3650.11,3651.35,3631.28,3636.79,2304.85569
2025-01-05 02:00:00,3636.79,3645.37,3635.0,3641.42,1447.28465
2025-01-05 03:00:00,3641.42,3641.57,3629.66,3637.78,1616.95296
2025-01-05 04:00:00,3637.78,3649.4,3637.17,3644.3,1357.49885
2025-01-05 05:00:00,3644.3,3644.31,3631.28,3632.65,1377.54687
2025-01-05 06:00:00,3632.65,3641.83,3628.99,3639.08,1244.02327
2025-01-05 07:00:00,3639.08,3641.26,3630.21,3631.56,1813.61922
2025-01-05 08:00:00,3631.56,3633.29,3607.8,3620.0,2451.20994
2025-01-05 09:00:00,3620.0,3623.4,3605.21,3609.11,1765.04723
2025-01-05 10:00:00,3609.11,3618.12,3603.38,3615.61,2208.16384
2025-01-05 11:00:00,3615.61,3620.95,3609.62,3613.47,1582.69772
2025-01-05 12:00:00,3613.47,3622.82,3605.0,3613.93,1878.70936
2025-01-05 13:00:00,3613.93,3627.49,3612.74,3614.67,1926.08859
2025-01-05 14:00:00,3614.67,3628.16,3593.77,3623.11,4164.93478
2025-01-05 15:00:00,3623.11,3638.77,3619.43,3629.61,2658.92917
2025-01-05 16:00:00,3629.61,3641.12,3624.5,3628.01,2490.67598
2025-01-05 17:00:00,3628.01,3648.11,3622.47,3627.82,2034.45278
2025-01-05 18:00:00,3627.82,3632.91,3613.03,3630.76,2267.04087
2025-01-05 19:00:00,3630.76,3639.48,3626.51,3637.79,1915.35443
2025-01-05 20:00:00,3637.79,3656.89,3629.5,3635.78,2655.47564
2025-01-05 21:00:00,3635.78,3648.4,3634.13,3645.65,2163.13934
2025-01-05 22:00:00,3645.65,3649.49,3634.78,3645.32,1349.18036
2025-01-05 23:00:00,3645.32,3655.57,3633.34,3635.99,2615.38577
2025-01-06 00:00:00,3635.99,3654.94,3621.13,3621.74,3632.24938
2025-01-06 01:00:00,3621.74,3655.43,3610.63,3648.83,3324.78623
2025-01-06 02:00:00,3648.83,3684.0,3645.09,3658.46,6349.60218
2025-01-06 03:00:00,3658.46,3674.98,3654.3,3664.91,3030.56687
2025-01-06 04:00:00,3664.91,3678.7,3660.4,3672.67,5747.01062
2025-01-06 05:00:00,3672.67,3698.04,3667.29,3680.61,7646.24449
2025-01-06 06:00:00,3680.61,3684.79,3665.61,3666.22,5274.17049
2025-01-06 07:00:00,3666.22,3668.46,3642.77,3650.76,6017.0028
2025-01-06 08:00:00,3650.76,3660.5,3636.69,3640.89,9655.72907
2025-01-06 09:00:00,3640.89,3650.0,3640.38,3644.75,6513.68372
2025-01-06 10:00:00,3644.75,3646.49,3633.0,3637.87,8274.45735
2025-01-06 11:00:00,3637.87,3659.58,3636.0,3654.51,8664.86647
2025-01-06 12:00:00,3654.51,3663.11,3641.72,3642.52,9101.16273
2025-01-06 13:00:00,3642.52,3653.16,3625.27,3651.04,10652.1605
2025-01-06 14:00:00,3651.04,3702.64,3622.14,3685.47,28475.03171
2025-01-06 15:00:00,3685.47,3714.26,3671.11,3714.26,28328.67731
2025-01-06 16:00:00,3714.26,3744.52,3691.83,3710.19,22625.9576
2025-01-06 17:00:00,3710.19,3710.19,3656.29,3673.87,16644.03271
2025-01-06 18:00:00,3673.87,3692.29,3662.14,3682.22,9738.3273
2025-01-06 19:00:00,3682.22,3695.52,3675.36,3687.45,7770.98993
2025-01-06 20:00:00,3687.45,3703.39,3672.68,3683.61,8696.00698
2025-01-06 21:00:00,3683.61,3688.89,3666.37,3667.18,6606.72985
2025-01-06 22:00:00,3667.18,3683.68,3667.0,3678.51,4463.87099
2025-01-06 23:00:00,3678.51,3687.75,3668.7,3687.44,5968.78887
2025-01-07 00:00:00,3687.44,3693.67,3673.04,3675.13,9640.42621
2025-01-07 01:00:00,3675.13,3696.28,3663.0,3694.56,9419.03247
2025-01-07 02:00:00,3694.56,3700.65,3676.0,3678.06,7926.38899
2025-01-07 03:00:00,3678.06,3688.68,3674.24,3682.25,9123.99948
2025-01-07 04:00:00,3682.25,3685.92,3673.51,3673.51,5296.81795
2025-01-07 05:00:00,3673.51,3676.91,3659.14,3669.37,8258.86765
2025-01-07 06:00:00,3669.37,3675.52,3664.43,3672.61,5945.46404
2025-01-07 07:00:00,3672.61,3680.0,3662.79,3667.77,5837.49864
2025-01-07 08:00:00,3667.77,3679.27,3660.33,3674.63,8196.05957
2025-01-07 09:00:00,3674.63,3676.38,3653.49,3661.09,5976.38144
2025-01-07 10:00:00,3661.09,3665.3,3651.54,3657.62,5876.71661
2025-01-07 11:00:00,3657.62,3658.59,3625.56,3639.27,7312.83258
2025-01-07 12:00:00,3639.27,3643.16,3626.4,3633.42,9696.01726
2025-01-07 13:00:00,3633.42,3645.94,3631.0,3635.99,6882.77973
2025-01-07 14:00:00,3635.99,3642.0,3535.65,3568.77,10469.09253
2025-01-07 15:00:00,3568.77,3581.94,3416.02,3462.65,14752.54001
2025-01-07 16:00:00,3462.65,3491.69,3448.74,3458.07,12929.12487
2025-01-07 17:00:00,3458.07,3470.27,3420.02,3442.55,9785.57693
2025-01-07 18:00:00,3442.55,3458.95,3413.11,3421.83,10864.4801
2025-01-07 19:00:00,3421.83,3438.0,3374.13,3385.67,11025.96996
2025-01-07 20:00:00,3385.67,3400.91,3365.32,3397.0,11958.73372
2025-01-07 21:00:00,3397.0,3414.04,3362.81,3363.23,10279.32527
2025-01-07 22:00:00,3363.23,3397.67,3356.97,3396.69,7371.05544
2025-01-07 23:00:00,3396.69,3396.69,3374.67,3381.3,6964.04431
2025-01-08 00:00:00,3381.3,3414.85,3378.37,3411.71,11847.68673
2025-01-08 01:00:00,3411.71,3411.72,3375.15,3391.31,12030.11709
2025-01-08 02:00:00,3391.31,3404.25,3382.72,3383.15,13735.00145
2025-01-08 03:00:00,3383.15,3387.57,3343.57,3360.3,15211.87122
2025-01-08 04:00:00,3360.3,3373.14,3342.83,3348.12,14765.08169
2025-01-08 05:00:00,3348.12,3372.99,3337.65,3351.41,15153.82858
2025-01-08 06:00:00,3351.41,3362.11,3307.18,3309.16,14850.53551
2025-01-08 07:00:00,3309.16,3359.26,3307.19,3354.59,14359.98193
2025-01-08 08:00:00,3354.59,3376.85,3351.2,3366.13,12461.98358
2025-01-08 09:00:00,3366.13,3374.27,3346.63,3347.59,13165.60468
2025-01-08 10:00:00,3347.59,3373.36,3347.0,3362.45,14237.43887
2025-01-08 11:00:00,3362.45,3367.81,3323.12,3349.78,14457.36747
2025-01-08 12:00:00,3349.78,3360.63,3338.98,3339.61,15119.35186
2025-01-08 13:00:00,3339.61,3366.4,3339.61,3358.78,14573.97451
2025-01-08 14:00:00,3358.78,3381.2,3347.73,3370.0,14642.78903
2025-01-08 15:00:00,3370.0,3386.3,3332.7,3346.71,14307.3121
2025-01-08 16:00:00,3346.71,3347.67,3311.84,3314.02,13453.3641
2025-01-08 17:00:00,3314.02,3319.69,3208.53,3263.49,16891.00935
2025-01-08 18:00:00,3263.49,3330.97,3259.11,3282.83,13427.78112
2025-01-08 19:00:00,3282.83,3309.99,3272.49,3280.83,11788.19198
2025-01-08 20:00:00,3280.83,3292.13,3266.08,3285.73,11340.58913
2025-01-08 21:00:00,3285.73,3305.3,3270.0,3299.35,9425.7214
2025-01-08 22:00:00,3299.35,3334.14,3299.01,3333.13,7518.7966
2025-01-08 23:00:00,3333.13,3334.8,3316.67,3327.29,7834.61092
2025-01-09 00:00:00,3327.29,3343.2,3318.21,3342.4,14383.4803
2025-01-09 01:00:00,3342.4,3357.27,3335.53,3345.95,12095.30108
2025-01-09 02:00:00,3345.95,3351.21,3306.36,3341.18,13818.4075
2025-01-09 03:00:00,3341.18,3342.49,3317.19,3325.12,14403.57111
2025-01-09 04:00:00,3325.12,3343.23,3312.13,3340.29,11538.85181
2025-01-09 05:00:00,3340.29,3342.45,3325.06,3328.86,9533.53509
2025-01-09 06:00:00,3328.86,3334.99,3315.26,3316.2,10021.6615
2025-01-09 07:00:00,3316.2,3324.43,3282.0,3288.72,12218.40419
2025-01-09 08:00:00,3288.72,3326.72,3266.0,3309.91,12822.06589
2025-01-09 09:00:00,3309.91,3327.75,3306.92,3318.1,8612.95381
2025-01-09 10:00:00,3318.1,3322.11,3284.88,3311.56,10486.02312
2025-01-09 11:00:00,3311.56,3326.59,3293.49,3301.41,8198.36955
2025-01-09 12:00:00,3301.41,3310.3,3281.18,3296.21,8637.66578
2025-01-09 13:00:00,3296.21,3298.99,3213.81,3220.44,12045.43966
2025-01-09 14:00:00,3220.44,3253.2,3210.57,3251.33,13772.23323
2025-01-09 15:00:00,3251.33,3336.13,3244.29,3320.57,11768.89263
2025-01-09 16:00:00,3320.57,3327.9,3288.01,3302.76,10230.93823
2025-01-09 17:00:00,3302.76,3304.39,3235.8,3250.55,11841.79888
2025-01-09 18:00:00,3250.55,3270.34,3245.85,3259.9,10572.04029
2025-01-09 19:00:00,3259.9,3268.78,3191.82,3194.08,11706.15503
2025-01-09 20:00:00,3194.08,3214.39,3158.01,3195.36,14751.78518
2025-01-09 21:00:00,3195.36,3226.3,3190.34,3208.0,11326.47088
2025-01-09 22:00:00,3208.0,3239.58,3187.59,3224.23,7957.73622
2025-01-09 23:00:00,3224.23,3233.19,3209.99,3219.19,12852.89864
2025-01-10 00:00:00,3219.19,3233.79,3214.55,3222.98,13869.28458
2025-01-10 01:00:00,3222.98,3240.24,3213.78,3237.28,13865.3096
2025-01-10 02:00:00,3237.28,3260.32,3230.89,3241.47,13720.71764
2025-01-10 03:00:00,3241.47,3256.0,3239.16,3254.36,12383.2538
2025-01-10 04:00:00,3254.36,3264.99,3246.84,3254.29,9165.47516
2025-01-10 05:00:00,3254.29,3281.57,3242.67,3264.18,11205.24927
2025-01-10 06:00:00,3264.18,3280.52,3260.0,3278.24,13552.40121
2025-01-10 07:00:00,3278.24,3313.64,3271.02,3296.28,13377.50204
2025-01-10 08:00:00,3296.28,3302.0,3288.12,3296.32,10971.71543
2025-01-10 09:00:00,3296.32,3310.8,3290.5,3302.45,10605.34058
2025-01-10 10:00:00,3302.45,3321.25,3297.94,3318.57,7641.73409
2025-01-10 11:00:00,3318.57,3320.2,3295.74,3311.64,4519.77209
2025-01-10 12:00:00,3311.64,3312.52,3293.1,3310.72,5815.12941
2025-01-10 13:00:00,3310.72,3317.02,3216.74,3243.99,10039.7771
2025-01-10 14:00:00,3243.99,3279.14,3236.14,3257.01,11697.40865
2025-01-10 15:00:00,3257.01,3275.99,3195.36,3245.14,9924.52525
2025-01-10 16:00:00,3245.14,3261.84,3232.1,3247.48,7385.64591
2025-01-10 17:00:00,3247.48,3322.11,3242.53,3315.06,6749.92896
2025-01-10 18:00:00,3315.06,3315.06,3281.43,3286.66,6264.87908
2025-01-10 19:00:00,3286.66,3299.26,3270.7,3295.65,5607.18648
2025-01-10 20:00:00,3295.65,3295.65,3257.38,3260.0,6436.71437
2025-01-10 21:00:00,3260.0,3274.31,3257.0,3264.84,4881.19677
2025-01-10 22:00:00,3264.84,3281.36,3260.0,3273.61,2468.54667
2025-01-10 23:00:00,3273.61,3275.43,3264.77,3267.04,3573.06935
2025-01-11 00:00:00,3267.04,3270.0,3257.42,3265.56,6015.24476
2025-01-11 01:00:00,3265.56,3267.71,3236.76,3245.64,5950.53323
2025-01-11 02:00:00,3245.64,3252.23,3237.6,3248.21,4879.53951
2025-01-11 03:00:00,3248.21,3248.56,3231.83,3236.58,4872.76089
2025-01-11 04:00:00,3236.58,3243.0,3230.0,3239.08,4278.18953
2025-01-11 05:00:00,3239.08,3246.22,3233.0,3246.0,3785.58298
2025-01-11 06:00:00,3246.0,3251.12,3237.95,3238.06,4077.72255
2025-01-11 07:00:00,3238.06,3244.57,3225.0,3235.72,4206.73803
2025-01-11 08:00:00,3235.72,3239.89,3218.89,3224.64,3872.13893
2025-01-11 09:00:00,3224.64,3244.39,3223.53,3244.0,5041.15646
2025-01-11 10:00:00,3244.0,3256.1,3243.12,3256.1,5690.01258
2025-01-11 11:00:00,3256.1,3280.5,3254.04,3273.91,8181.2558
2025-01-11 12:00:00,3273.91,3281.23,3267.51,3272.59,7538.15725
2025-01-11 13:00:00,3272.59,3275.62,3258.34,3267.61,6981.44659
2025-01-11 14:00:00,3267.61,3280.0,3258.36,3278.81,4583.41524
2025-01-11 15:00:00,3278.81,3282.41,3266.66,3271.33,3698.87299
2025-01-11 16:00:00,3271.33,3277.9,3262.0,3274.99,4139.22751
2025-01-11 17:00:00,3274.99,3275.77,3259.05,3271.78,3989.27201
2025-01-11 18:00:00,3271.78,3280.8,3267.51,3278.38,3760.52381
2025-01-11 19:00:00,3278.38,3283.47,3269.6,3278.46,3663.46526
2025-01-11 20:00:00,3278.46,3300.52,3275.84,3299.54,4331.27432
2025-01-11 21:00:00,3299.54,3320.18,3299.22,3307.09,3446.65142
2025-01-11 22:00:00,3307.09,3308.5,3286.25,3288.67,1609.59128
2025-01-11 23:00:00,3288.67,3294.43,3281.36,3282.82,2216.16347
2025-01-12 00:00:00,3282.82,3286.98,3278.8,3283.38,2430.20532
2025-01-12 01:00:00,3283.38,3289.4,3274.12,3289.07,2143.00112
2025-01-12 02:00:00,3289.07,3289.94,3279.64,3289.78,2065.71302
2025-01-12 03:00:00,3289.78,3290.9,3278.35,3286.0,2159.47708
2025-01-12 04:00:00,3286.0,3289.41,3280.31,3283.49,1468.44495
2025-01-12 05:00:00,3283.49,3285.28,3274.28,3279.8,1795.47806
2025-01-12 06:00:00,3279.8,3281.33,3267.37,3270.32,2544.50224
2025-01-12 07:00:00,3270.32,3274.0,3263.49,3266.86,2887.43545
2025-01-12 08:00:00,3266.86,3271.36,3235.46,3239.97,3530.85239
2025-01-12 09:00:00,3239.97,3244.95,3224.8,3238.66,4643.99817
2025-01-12 10:00:00,3238.66,3246.31,3234.21,3244.63,3480.82865
2025-01-12 11:00:00,3244.63,3258.37,3241.5,3253.03,2680.69426
2025-01-12 12:00:00,3253.03,3265.51,3247.97,3250.6,3677.11479
2025-01-12 13:00:00,3250.6,3271.38,3247.9,3267.09,3696.56637
2025-01-12 14:00:00,3267.09,3280.78,3266.0,3269.1,4183.85003
2025-01-12 15:00:00,3269.1,3296.0,3265.5,3285.69,4237.26335
2025-01-12 16:00:00,3285.69,3288.0,3268.98,3281.68,3846.1494
2025-01-12 17:00:00,3281.68,3292.43,3278.37,3288.91,3942.70354
2025-01-12 18:00:00,3288.91,3299.99,3280.74,3285.15,3706.97339
2025-01-12 19:00:00,3285.15,3288.97,3276.89,3280.11,2877.93412
2025-01-12 20:00:00,3280.11,3289.31,3273.58,3281.66,3389.22603
2025-01-12 21:00:00,3281.66,3282.93,3264.52,3266.28,4607.15547
2025-01-12 22:00:00,3266.28,3268.2,3234.44,3240.61,3794.58371
2025-01-12 23:00:00,3240.61,3268.78,3239.23,3267.3,5586.65188
2025-01-13 00:00:00,3267.3,3338.87,3265.51,3308.84,6613.70309
2025-01-13 01:00:00,3308.84,3312.12,3252.78,3261.47,5216.7188
2025-01-13 02:00:00,3261.47,3270.94,3236.99,3256.73,5868.78789
2025-01-13 03:00:00,3256.73,3267.32,3235.69,3243.13,6258.09857
2025-01-13 04:00:00,3243.13,3260.49,3238.87,3239.01,5956.56677
2025-01-13 05:00:00,3239.01,3239.01,3213.33,3225.29,6703.7356
2025-01-13 06:00:00,3225.29,3233.53,3181.3,3191.36,7473.55798
2025-01-13 07:00:00,3191.36,3209.74,3183.51,3201.56,7061.39561
2025-01-13 08:00:00,3201.56,3205.89,3161.69,3169.72,8041.04434
2025-01-13 09:00:00,3169.72,3176.97,3125.38,3155.8,8321.96246
2025-01-13 10:00:00,3155.8,3156.72,3106.75,3118.6,7005.94464
2025-01-13 11:00:00,3118.6,3123.8,3055.88,3057.16,7451.16978
2025-01-13 12:00:00,3057.16,3085.53,3040.0,3046.94,8097.42855
2025-01-13 13:00:00,3046.94,3091.35,3033.18,3060.05,7463.87263
2025-01-13 14:00:00,3060.05,3060.97,2925.97,3030.21,13135.03566
2025-01-13 15:00:00,3030.21,3078.05,3026.5,3049.01,8793.71687
2025-01-13 16:00:00,3049.01,3060.38,3006.31,3009.89,8324.28687
2025-01-13 17:00:00,3009.89,3037.07,3004.33,3020.79,6228.84794
2025-01-13 18:00:00,3020.79,3034.23,2986.4,3007.6,5723.9947
2025-01-13 19:00:00,3007.6,3037.89,2993.75,3025.06,6051.49651
2025-01-13 20:00:00,3025.06,3104.19,3012.02,3091.6,7425.64335
2025-01-13 21:00:00,3091.6,3120.0,3083.32,3114.38,5820.21611
2025-01-13 22:00:00,3114.38,3143.19,3112.7,3131.97,3864.97938
2025-01-13 23:00:00,3131.97,3140.99,3126.0,3137.5,2949.09261
2025-01-14 00:00:00,3137.5,3148.53,3126.05,3134.3,6900.33985
2025-01-14 01:00:00,3134.3,3159.59,3133.69,3139.63,7238.96632
2025-01-14 02:00:00,3139.63,3167.34,3132.11,3157.36,6631.07106
2025-01-14 03:00:00,3157.36,3175.51,3155.0,3158.87,7179.32884
2025-01-14 04:00:00,3158.87,3175.0,3158.86,3172.96,5965.70886
2025-01-14 05:00:00,3172.96,3182.69,3159.89,3161.62,5442.96364
2025-01-14 06:00:00,3161.62,3187.94,3158.18,3183.82,872.60705
2025-01-14 07:00:00,3183.82,3190.06,3170.99,3171.53,1441.10808
2025-01-14 08:00:00,3171.53,3192.61,3169.68,3183.77,2079.7715
2025-01-14 09:00:00,3183.77,3256.67,3178.27,3243.77,4839.96486
2025-01-14 10:00:00,3243.77,3244.5,3220.81,3235.3,2940.17066
2025-01-14 11:00:00,3235.3,3235.47,3211.04,3217.77,2164.26646
2025-01-14 12:00:00,3217.77,3220.06,3180.6,3183.34,3264.37296
2025-01-14 13:00:00,3183.34,3232.84,3178.74,3208.6,4059.74931
2025-01-14 14:00:00,3208.6,3233.26,3187.1,3191.55,3372.11868
2025-01-14 15:00:00,3191.55,3216.11,3187.07,3199.44,2242.34248
2025-01-14 16:00:00,3199.44,3203.87,3172.61,3191.13,2901.88736
2025-01-14 17:00:00,3191.13,3212.72,3184.28,3211.99,1893.4226
2025-01-14 18:00:00,3211.99,3232.79,3207.23,3225.01,1635.56516
2025-01-14 19:00:00,3225.01,3235.75,3212.74,3214.49,1201.35452
2025-01-14 20:00:00,3214.49,3226.0,3194.86,3222.39,1086.80653
2025-01-14 21:00:00,3222.39,3234.0,3212.51,3216.04,907.95899
2025-01-14 22:00:00,3216.04,3240.57,3213.83,3235.51,1178.67265
2025-01-14 23:00:00,3235.51,3237.99,3222.63,3224.99,999.71901
2025-01-15 00:00:00,3224.99,3242.65,3218.0,3222.06,1063.85637
2025-01-15 01:00:00,3222.06,3245.76,3217.5,3229.97,1999.27144
2025-01-15 02:00:00,3229.97,3240.0,3206.24,3213.09,2671.54304
2025-01-15 03:00:00,3213.09,3241.37,3208.4,3240.78,10127.18307
2025-01-15 04:00:00,3240.78,3252.01,3222.31,3227.0,7642.23415
2025-01-15 05:00:00,3227.0,3235.5,3215.73,3230.44,6381.80764
2025-01-15 06:00:00,3230.44,3233.18,3216.62,3230.29,5179.62224
2025-01-15 07:00:00,3230.29,3250.92,3230.29,3233.29,5307.38014
2025-01-15 08:00:00,3233.29,3248.07,3230.5,3232.63,6179.70493
2025-01-15 09:00:00,3232.63,3237.63,3196.72,3200.18,824.01479
2025-01-15 10:00:00,3200.18,3218.6,3198.76,3209.5,681.28727
2025-01-15 11:00:00,3209.5,3210.23,3187.0,3199.6,445.50362
2025-01-15 12:00:00,3199.6,3211.9,3186.77,3202.63,466.81069
2025-01-15 13:00:00,3202.63,3298.94,3202.23,3298.94,2430.33609
2025-01-15 14:00:00,3298.94,3331.16,3276.03,3329.42,1927.95671
2025-01-15 15:00:00,3329.42,3353.67,3326.03,3334.04,1496.45102
2025-01-15 16:00:00,3334.04,3366.42,3334.04,3339.19,1299.74377
2025-01-15 17:00:00,3339.19,3358.94,3325.19,3325.8,1273.04298
2025-01-15 18:00:00,3325.8,3375.0,3325.8,3372.31,648.13664
2025-01-15 19:00:00,3372.31,3442.52,3368.37,3435.0,959.77505
2025-01-15 20:00:00,3435.0,3473.72,3432.55,3432.86,1033.20499
2025-01-15 21:00:00,3432.86,3447.0,3425.16,3432.41,505.47022
2025-01-15 22:00:00,3432.41,3435.86,3418.59,3430.78,424.62997
2025-01-15 23:00:00,3430.78,3452.86,3420.92,3450.81,701.43958
2025-01-16 00:00:00,3450.81,3460.2,3388.77,3398.56,1117.90845
2025-01-16 01:00:00,3398.56,3412.21,3392.62,3403.37,510.55831
